Year,Month,Day,Date,WaterTempF.AM,WaterTempC.AM,WaterTempF.PM,WaterTempC.PM,LowAirTempF,HighAirTempF,LowAirTempC,HighAirTempC,Notes,Photoperiod,DOY,iceyear,MeanWaterTemp,MeanAirTemp,temp.iced,AboveFreezing,threeweektemp,threeweekwarm,fromThaw,cumAboveFreezing,day1temp,PredWaterTemp
1998,Feb,18,2/18/1998,32,0,32,0,33,43,0.6,6.1,NA,10.48085794,49,1998,0,3.35,Ice,3.35,-50.5,12.25,50,16.125,2.22,2.280543324
1998,Feb,19,2/19/1998,32,0,32,0,30,43,-1.1,6.1,NA,10.53249,50,1998,0,2.5,Ice,2.5,-44.95,14.75,49,18.625,2.22,2.29027803
1998,Feb,20,2/20/1998,32,0,32,0,28,31,-2.2,-0.6,NA,10.5843732,51,1998,0,-1.4,Ice,0,-43.85,14.75,48,18.625,2.22,2.304644525
1998,Feb,21,2/21/1998,32,0,32,0,25,33,-3.9,0.6,NA,10.63649365,52,1998,0,-1.65,Ice,0,-42.75,14.75,47,18.625,2.22,2.313434495
1998,Feb,22,2/22/1998,32,0,32,0,25,40,-3.9,4.4,NA,10.68883792,53,1998,0,0.25,Ice,0.25,-41.95,15,46,18.875,2.22,2.322933431
1998,Feb,23,2/23/1998,32,0,32,0,28,40,-2.2,4.4,NA,10.74139309,54,1998,0,1.1,Ice,1.1,-37.5,16.1,45,19.975,2.22,2.338192327
1998,Feb,24,2/24/1998,32,0,32,0,34,40,1.1,4.4,NA,10.79414669,55,1998,0,2.75,Ice,2.75,-24.45,18.85,44,22.725,2.22,2.38527833
1998,Feb,25,2/25/1998,32,0,32,0,25,50,-3.9,10,NA,10.84708671,56,1998,0,3.05,Ice,3.05,-12.25,21.9,43,25.775,2.22,2.459772271
1998,Feb,26,2/26/1998,32,0,32,0,36,47,2.2,8.3,NA,10.90020158,57,1998,0,5.25,Ice,5.25,-1.2,27.15,42,31.025,2.22,2.589298172
1998,Feb,27,2/27/1998,32,0,32,0,35,38,1.7,3.3,NA,10.95348016,58,1998,0,2.5,Ice,2.5,7.4,29.65,41,33.525,2.22,2.696577351
1998,Feb,28,2/28/1998,32,0,32,0,31,39,-0.6,3.9,NA,11.00691169,59,1998,0,1.65,Ice,1.65,11.3,31.3,40,35.175,2.22,2.763610182
1998,Mar,1,3/1/1998,32,0,32,0,32,50,0,10,NA,11.06048584,60,1998,0,5,Ice,5,20.75,36.3,39,40.175,2.22,2.920592726
1998,Mar,2,3/2/1998,32,0,32,0,29,34,-1.7,1.1,NA,11.11419262,61,1998,0,-0.3,Ice,0,20.75,36.3,38,40.175,2.22,2.942305129
1998,Mar,3,3/3/1998,32,0,32,0,18,27,-7.8,-2.8,NA,11.16802242,62,1998,0,-5.3,Ice,0,14.9,35.75,37,40.175,2.22,2.880519429
1998,Mar,4,3/4/1998,32,0,32,0,21,26,-6.1,-3.3,NA,11.22196597,63,1998,0,-4.7,Ice,0,10.5,35.75,36,40.175,2.22,2.867719958
1998,Mar,5,3/5/1998,32,0,32,0,21,30,-6.1,-1.1,NA,11.27601433,64,1998,0,-3.6,Ice,0,8.85,35.75,35,40.175,2.22,2.874057231
1998,Mar,6,3/6/1998,32,0,32,0,24,37,-4.4,2.8,NA,11.33015885,65,1998,0,-0.8,Ice,0,13.3,35.75,34,40.175,2.22,2.916687583
1998,Mar,7,3/7/1998,32,0,32,0,14,37,-10,2.8,NA,11.3843912,66,1998,0,-3.6,Ice,0,14.4,35.75,33,40.175,2.22,2.924000728
1998,Mar,8,3/8/1998,32,0,32,0,23,31,-5,-0.6,NA,11.4387033,67,1998,0,-2.8,Ice,0,11.05,35.2,32,40.175,2.22,2.904609974
1998,Mar,9,3/9/1998,32,0,32,0,12,25,-11.1,-3.9,NA,11.49308735,68,1998,0,-7.5,Ice,0,-0.6,31.05,31,40.175,2.22,2.712420397
1998,Mar,10,3/10/1998,32,0,32,0,-1,19,-18.3,-7.2,NA,11.54753579,69,1998,0,-12.75,Ice,0,-17,27.4,30,40.175,2.22,2.551680533
1998,Mar,11,3/11/1998,32,0,32,0,-4,22,-20,-5.6,NA,11.60204126,70,1998,0,-12.8,Ice,0,-33.15,24.05,29,40.175,2.22,2.407389342
1998,Mar,12,3/12/1998,32,0,32,0,2,33,-16.7,0.6,NA,11.65659664,71,1998,0,-8.05,Ice,0,-43.7,21.55,28,40.175,2.22,2.309683891
1998,Mar,13,3/13/1998,32,0,32,0,11,28,-11.7,-2.2,NA,11.71119499,72,1998,0,-6.95,Ice,0,-49.25,21.55,27,40.175,2.22,2.317227762
1998,Mar,14,3/14/1998,32,0,32,0,10,28,-12.2,-2.2,NA,11.76582953,73,1998,0,-7.2,Ice,0,-54.8,21.55,26,40.175,2.22,2.31770064
1998,Mar,15,3/15/1998,32,0,32,0,-10,26,-23.3,-3.3,NA,11.82049366,74,1998,0,-13.3,Ice,0,-68.35,21.3,25,40.175,2.22,2.320939369
1998,Mar,16,3/16/1998,32,0,32,0,-10,34,-23.3,1.1,NA,11.87518091,75,1998,0,-11.1,Ice,0,-80.55,20.2,24,40.175,2.22,2.285591201
1998,Mar,17,3/17/1998,32,0,32,0,8,38,-13.3,3.3,NA,11.92988494,76,1998,0,-5,Ice,0,-88.3,17.45,23,40.175,2.22,2.254578153
1998,Mar,18,3/18/1998,32,0,32,0,25,36,-3.9,2.2,NA,11.98459952,77,1998,0,-0.85,Ice,0,-92.2,14.4,22,40.175,2.22,2.216917414
1998,Mar,19,3/19/1998,32,0,32,0,23,36,-5,2.2,NA,12.03931849,78,1998,0,-1.4,Ice,0,-98.85,9.15,21,40.175,2.22,2.120746328
1998,Mar,20,3/20/1998,32,0,32,0,3,39,-16.1,3.9,NA,12.09403579,79,1998,0,-6.1,Ice,0,-107.45,6.65,20,40.175,2.22,2.053621386
1998,Mar,21,3/21/1998,32,0,32,0,7,41,-13.9,5,NA,12.14874543,80,1998,0,-4.45,Ice,0,-113.55,5,19,40.175,2.22,2.038676674
1998,Mar,22,3/22/1998,32,0,32,0,19,40,-7.2,4.4,NA,12.20344142,81,1998,0,-1.4,Ice,0,-119.95,0,18,40.175,2.22,1.941088101
1998,Mar,23,3/23/1998,32,0,32,0,11,41,-11.7,5,NA,12.25811784,82,1998,0,-3.35,Ice,0,-123,0,17,40.175,2.22,1.946652594
1998,Mar,24,3/24/1998,32,0,32,0,12,43,-11.1,6.1,NA,12.31276876,83,1998,0,-2.5,Ice,0,-120.2,0,16,40.175,2.22,1.960328549
1998,Mar,25,3/25/1998,32,0,32,0,29,49,-1.7,9.4,NA,12.36738825,84,1998,0,3.85,Ice,3.85,-111.65,3.85,15,44.025,2.22,2.045746237
1998,Mar,26,3/26/1998,32,0,32,0,37,56,2.8,13.3,NA,12.42197036,85,1998,0,8.05,Ice,8.05,-100,11.9,14,52.075,2.22,2.218721373
1998,Mar,27,3/27/1998,32,0,32,0,40,55,4.4,12.8,NA,12.47650911,86,1998,0,8.6,Ice,8.6,-90.6,20.5,13,60.675,2.22,2.430954555
1998,Mar,28,3/28/1998,32,0,32,0,43,50,6.1,10,NA,12.53099845,87,1998,0,8.05,Ice,8.05,-78.95,28.55,12,68.725,2.22,2.704383826
1998,Mar,29,3/29/1998,32,0,32,0,33,51,0.6,10.6,NA,12.58543229,88,1998,0,5.6,Ice,5.6,-70.55,34.15,11,74.325,2.22,2.918520265
1998,Mar,30,3/30/1998,32,0,32,0,35,40,1.7,4.4,NA,12.63980444,89,1998,0,3.05,Ice,3.05,-60,37.2,10,77.375,2.22,3.0374591
1998,Mar,31,3/31/1998,32,0,32,0,32,41,0,5,NA,12.69410861,90,1998,0,2.5,Ice,2.5,-44.75,39.7,9,79.875,2.22,3.141641433
1998,Apr,1,4/1/1998,32,0,32,0,34,45,1.1,7.2,NA,12.74833841,91,1998,0,4.15,Ice,4.15,-27.8,43.85,8,84.025,2.22,3.286339873
1998,Apr,2,4/2/1998,32,0,32,0,33,40,0.6,4.4,NA,12.80248731,92,1998,0,2.5,Ice,2.5,-17.25,46.35,7,86.525,2.22,3.384228734
1998,Apr,3,4/3/1998,32,0,32,0,29,50,-1.7,10,NA,12.85654865,93,1998,0,4.15,Ice,4.15,-6.15,50.5,6,90.675,2.22,3.497534566
1998,Apr,4,4/4/1998,32,0,32,0,22,51,-5.6,10.6,NA,12.9105156,94,1998,0,2.5,Ice,2.5,3.55,53,5,93.175,2.22,3.592461138
1998,Apr,5,4/5/1998,32,0,32,0,23,57,-5,13.9,NA,12.96438116,95,1998,0,4.45,Ice,4.45,21.3,57.45,4,97.625,2.22,3.763912243
1998,Apr,6,4/6/1998,32,0,32,0,30,53,-1.1,11.7,NA,13.01813815,96,1998,0,5.3,Ice,5.3,37.7,62.75,3,102.925,2.22,3.985398827
1998,Apr,7,4/7/1998,32,0,32,0,34,55,1.1,12.8,NA,13.07177918,97,1998,0,6.95,Ice,6.95,49.65,69.7,2,109.875,2.22,4.150902835
1998,Apr,8,4/8/1998,32,0,32,0,36,54,2.2,12.2,NA,13.12529665,98,1998,0,7.2,Ice,7.2,57.7,76.9,1,117.075,2.22,4.12877016
1998,Apr,9,4/9/1998,38,3.33,41,5,30,49,-1.1,9.4,NA,13.17868273,99,1998,4.165,4.15,Open,4.15,63.25,81.05,0,1757.4,2.22,4.165
1998,Apr,10,4/10/1998,39,3.89,45,7.22,24,54,-4.4,12.2,NA,13.23192933,100,1998,5.555,3.9,Open,3.9,73.25,84.95,0,1761.3,2.22,5.555
1998,Apr,11,4/11/1998,42,5.56,47,8.33,35,67,1.7,19.4,NA,13.28502811,101,1998,6.945,10.55,Open,10.55,88.25,95.5,0,1771.85,2.22,6.945
1998,Apr,12,4/12/1998,44,6.67,50,10,41,74,5,23.3,NA,13.33797048,102,1998,8.335,14.15,Open,14.15,103.8,109.65,0,1786,2.22,8.335
1998,Apr,13,4/13/1998,47,8.33,51,10.56,52,68,11.1,20,NA,13.39074753,103,1998,9.445,15.55,Open,15.55,122.7,125.2,0,1801.55,2.22,9.445
1998,Apr,14,4/14/1998,48,8.89,50,10,41,57,5,13.9,NA,13.44335008,104,1998,9.445,9.45,Open,9.45,134.65,134.65,0,1811,2.22,9.445
1998,Apr,15,4/15/1998,47,8.33,50,10,30,47,-1.1,8.3,NA,13.49576861,105,1998,9.165,3.6,Open,3.6,134.4,134.4,0,1814.6,2.22,9.165
1998,Apr,16,4/16/1998,44,6.67,46,7.78,32,39,0,3.9,NA,13.5479933,106,1998,7.225,1.95,Open,1.95,128.3,128.3,0,1816.55,2.22,7.225
1998,Apr,17,4/17/1998,44,6.67,46,7.78,29,52,-1.7,11.1,NA,13.60001398,107,1998,7.225,4.7,Open,4.7,124.4,124.4,0,1821.25,2.22,7.225
1998,Apr,18,4/18/1998,44,6.67,46,7.78,31,52,-0.6,11.1,NA,13.65182013,108,1998,7.225,5.25,Open,5.25,121.6,121.6,0,1826.5,2.22,7.225
1998,Apr,19,4/19/1998,45,7.22,50,10,42,59,5.6,15,NA,13.70340089,109,1998,8.61,10.3,Open,10.3,126.3,126.3,0,1836.8,2.22,8.61
1998,Apr,20,4/20/1998,47,8.33,53,11.67,36,58,2.2,14.4,NA,13.75474501,110,1998,10,8.3,Open,8.3,131.55,131.55,0,1845.1,2.22,10
1998,Apr,21,4/21/1998,49,9.44,56,13.33,31,65,-0.6,18.3,NA,13.80584086,111,1998,11.385,8.85,Open,8.85,137.9,137.9,0,1853.95,2.22,11.385
1998,Apr,22,4/22/1998,51,10.56,59,15,31,66,-0.6,18.9,NA,13.85667642,112,1998,12.78,9.15,Open,9.15,142.9,142.9,0,1863.1,2.22,12.78
1998,Apr,23,4/23/1998,54,12.22,59,15,33,72,0.6,22.2,NA,13.90723927,113,1998,13.61,11.4,Open,11.4,151.8,151.8,0,1874.5,2.22,13.61
1998,Apr,24,4/24/1998,54,12.22,59,15,36,63,2.2,17.2,NA,13.9575166,114,1998,13.61,9.7,Open,9.7,157.35,157.35,0,1884.2,2.22,13.61
1998,Apr,25,4/25/1998,55,12.78,57,13.89,36,63,2.2,17.2,NA,14.00749515,115,1998,13.335,9.7,Open,9.7,164.55,164.55,0,1893.9,2.22,13.335
1998,Apr,26,4/26/1998,52,11.11,56,13.33,38,57,3.3,13.9,NA,14.05716126,116,1998,12.22,8.6,Open,8.6,168.7,168.7,0,1902.5,2.22,12.22
1998,Apr,27,4/27/1998,52,11.11,58,14.44,28,59,-2.2,15,NA,14.10650082,117,1998,12.775,6.4,Open,6.4,169.8,169.8,0,1908.9,2.22,12.775
1998,Apr,28,4/28/1998,54,12.22,59,15,31,66,-0.6,18.9,NA,14.15549931,118,1998,13.61,9.15,Open,9.15,172,172,0,1918.05,2.22,13.61
1998,Apr,29,4/29/1998,55,12.78,62,16.67,35,74,1.7,23.3,NA,14.20414175,119,1998,14.725,12.5,Open,12.5,177.3,177.3,0,1930.55,2.22,14.725
1998,Apr,30,4/30/1998,56,13.33,64,17.78,38,77,3.3,25,NA,14.25241272,120,1998,15.555,14.15,Open,14.15,187.3,187.3,0,1944.7,2.22,15.555
1998,May,1,5/1/1998,57,13.89,62,16.67,42,75,5.6,23.9,NA,14.30029636,121,1998,15.28,14.75,Open,14.75,198.15,198.15,0,1959.45,2.22,15.28
1998,May,2,5/2/1998,59,15,61,16.11,48,64,8.9,17.8,NA,14.34777637,122,1998,15.555,13.35,Open,13.35,200.95,200.95,0,1972.8,2.22,15.555
1998,May,3,5/3/1998,56,13.33,62,16.67,43,69,6.1,20.6,NA,14.39483598,123,1998,15,13.35,Open,13.35,200.15,200.15,0,1986.15,2.22,15
1998,May,4,5/4/1998,59,15,62,16.67,39,74,3.9,23.3,NA,14.441458,124,1998,15.835,13.6,Open,13.6,198.2,198.2,0,1999.75,2.22,15.835
1998,May,5,5/5/1998,59,15,63,17.22,41,69,5,20.6,NA,14.48762479,125,1998,16.11,12.8,Open,12.8,201.55,201.55,0,2012.55,2.22,16.11
1998,May,6,5/6/1998,59,15,66,18.89,40,74,4.4,23.3,NA,14.53331827,126,1998,16.945,13.85,Open,13.85,211.8,211.8,0,2026.4,2.22,16.945
1998,May,7,5/7/1998,61,16.11,62,16.67,48,72,8.9,22.2,NA,14.57851994,127,1998,16.39,15.55,Open,15.55,225.4,225.4,0,2041.95,2.22,16.39
1998,May,8,5/8/1998,58,14.44,63,17.22,45,67,7.2,19.4,NA,14.62321087,128,1998,15.83,13.3,Open,13.3,234,234,0,2055.25,2.22,15.83
1998,May,9,5/9/1998,59,15,64,17.78,39,70,3.9,21.1,NA,14.66737172,129,1998,16.39,12.5,Open,12.5,241.25,241.25,0,2067.75,2.22,16.39
1998,May,10,5/10/1998,60,15.56,67,19.44,37,71,2.8,21.7,NA,14.71098276,130,1998,17.5,12.25,Open,12.25,243.2,243.2,0,2080,2.22,17.5
1998,May,11,5/11/1998,62,16.67,68,20,44,76,6.7,24.4,NA,14.75402385,131,1998,18.335,15.55,Open,15.55,250.45,250.45,0,2095.55,2.22,18.335
1998,May,12,5/12/1998,62,16.67,63,17.22,48,68,8.9,20,NA,14.79647451,132,1998,16.945,14.45,Open,14.45,256.05,256.05,0,2110,2.22,16.945
1998,May,13,5/13/1998,61,16.11,66,18.89,51,69,10.6,20.6,NA,14.83831389,133,1998,17.5,15.6,Open,15.6,262.5,262.5,0,2125.6,2.22,17.5
1998,May,14,5/14/1998,63,17.22,67,19.44,51,82,10.6,27.8,NA,14.87952081,134,1998,18.33,19.2,Open,19.2,270.3,270.3,0,2144.8,2.22,18.33
1998,May,15,5/15/1998,65,18.33,69,20.56,62,80,16.7,26.7,NA,14.92007377,135,1998,19.445,21.7,Open,21.7,282.3,282.3,0,2166.5,2.22,19.445
1998,May,16,5/16/1998,64,17.78,68,20,55,72,12.8,22.2,NA,14.959951,136,1998,18.89,17.5,Open,17.5,290.1,290.1,0,2184,2.22,18.89
1998,May,17,5/17/1998,64,17.78,69,20.56,54,78,12.2,25.6,NA,14.99913047,137,1998,19.17,18.9,Open,18.9,300.4,300.4,0,2202.9,2.22,19.17
1998,May,18,5/18/1998,67,19.44,74,23.33,60,84,15.6,28.9,NA,15.03758991,138,1998,21.385,22.25,Open,22.25,316.25,316.25,0,2225.15,2.22,21.385
1998,May,19,5/19/1998,68,20,73,22.78,62,83,16.7,28.3,NA,15.07530685,139,1998,21.39,22.5,Open,22.5,329.6,329.6,0,2247.65,2.22,21.39
1998,May,20,5/20/1998,67,19.44,72,22.22,52,71,11.1,21.7,NA,15.11225867,140,1998,20.83,16.4,Open,16.4,333.5,333.5,0,2264.05,2.22,20.83
1998,May,21,5/21/1998,68,20,71,21.67,45,65,7.2,18.3,NA,15.14842259,141,1998,20.835,12.75,Open,12.75,332.1,332.1,0,2276.8,2.22,20.835
1998,May,22,5/22/1998,66,18.89,69,20.56,39,65,3.9,18.3,NA,15.18377577,142,1998,19.725,11.1,Open,11.1,328.45,328.45,0,2287.9,2.22,19.725
1998,May,23,5/23/1998,65,18.33,69,20.56,41,69,5,20.6,NA,15.21829531,143,1998,19.445,12.8,Open,12.8,327.9,327.9,0,2300.7,2.22,19.445
1998,May,24,5/24/1998,65,18.33,68,20,46,66,7.8,18.9,NA,15.25195829,144,1998,19.165,13.35,Open,13.35,327.9,327.9,0,2314.05,2.22,19.165
1998,May,25,5/25/1998,65,18.33,72,22.22,47,74,8.3,23.3,NA,15.28474183,145,1998,20.275,15.8,Open,15.8,330.1,330.1,0,2329.85,2.22,20.275
1998,May,26,5/26/1998,67,19.44,72,22.22,50,76,10,24.4,NA,15.31662313,146,1998,20.83,17.2,Open,17.2,334.5,334.5,0,2347.05,2.22,20.83
1998,May,27,5/27/1998,68,20,73,22.78,53,78,11.7,25.6,NA,15.34757955,147,1998,21.39,18.65,Open,18.65,339.3,339.3,0,2365.7,2.22,21.39
1998,May,28,5/28/1998,70,21.11,75,23.89,50,82,10,27.8,NA,15.37758858,148,1998,22.5,18.9,Open,18.9,342.65,342.65,0,2384.6,2.22,22.5
1998,May,29,5/29/1998,71,21.67,73,22.78,56,71,13.3,21.7,NA,15.40662798,149,1998,22.225,17.5,Open,17.5,346.85,346.85,0,2402.1,2.22,22.225
1998,May,30,5/30/1998,67,19.44,66,18.89,42,53,5.6,11.7,NA,15.43467578,150,1998,19.165,8.65,Open,8.65,343,343,0,2410.75,2.22,19.165
1998,May,31,5/31/1998,63,17.22,63,17.22,49,52,9.4,11.1,NA,15.46171036,151,1998,17.22,10.25,Open,10.25,341,341,0,2421,2.22,17.22
1998,Jun,1,6/1/1998,61,16.11,65,18.33,39,68,3.9,20,NA,15.48771049,152,1998,17.22,11.95,Open,11.95,337.4,337.4,0,2432.95,2.22,17.22
1998,Jun,2,6/2/1998,60,15.56,63,17.22,40,54,4.4,12.2,NA,15.51265539,153,1998,16.39,8.3,Open,8.3,331.25,331.25,0,2441.25,2.22,16.39
1998,Jun,3,6/3/1998,58,14.44,62,16.67,38,57,3.3,13.9,NA,15.53652478,154,1998,15.555,8.6,Open,8.6,324.25,324.25,0,2449.85,2.22,15.555
1998,Jun,4,6/4/1998,59,15,62,16.67,38,57,3.3,13.9,NA,15.55929896,155,1998,15.835,8.6,Open,8.6,313.65,313.65,0,2458.45,2.22,15.835
1998,Jun,5,6/5/1998,58,14.44,59,15,35,51,1.7,10.6,NA,15.58095885,156,1998,14.72,6.15,Open,6.15,298.1,298.1,0,2464.6,2.22,14.72
1998,Jun,6,6/6/1998,56,13.33,62,16.67,42,57,5.6,13.9,NA,15.60148603,157,1998,15,9.75,Open,9.75,290.35,290.35,0,2474.35,2.22,15
1998,Jun,7,6/7/1998,58,14.44,62,16.67,42,61,5.6,16.1,NA,15.62086282,158,1998,15.555,10.85,Open,10.85,282.3,282.3,0,2485.2,2.22,15.555
1998,Jun,8,6/8/1998,59,15,65,18.33,40,64,4.4,17.8,NA,15.63907235,159,1998,16.665,11.1,Open,11.1,271.15,271.15,0,2496.3,2.22,16.665
1998,Jun,9,6/9/1998,60,15.56,63,17.22,46,64,7.8,17.8,NA,15.65609855,160,1998,16.39,12.8,Open,12.8,261.45,261.45,0,2509.1,2.22,16.39
1998,Jun,10,6/10/1998,61,16.11,62,16.67,50,57,10,13.9,NA,15.67192628,161,1998,16.39,11.95,Open,11.95,257,257,0,2521.05,2.22,16.39
1998,Jun,11,6/11/1998,60,15.56,61,16.11,53,61,11.7,16.1,NA,15.68654132,162,1998,15.835,13.9,Open,13.9,258.15,258.15,0,2534.95,2.22,15.835
1998,Jun,12,6/12/1998,60,15.56,63,17.22,56,62,13.3,16.7,NA,15.69993044,163,1998,16.39,15,Open,15,262.05,262.05,0,2549.95,2.22,16.39
1998,Jun,13,6/13/1998,61,16.11,72,22.22,55,74,12.8,23.3,NA,15.71208145,164,1998,19.165,18.05,Open,18.05,267.3,267.3,0,2568,2.22,19.165
1998,Jun,14,6/14/1998,66,18.89,72,22.22,54,78,12.2,25.6,NA,15.72298324,165,1998,20.555,18.9,Open,18.9,272.85,272.85,0,2586.9,2.22,20.555
1998,Jun,15,6/15/1998,67,19.44,73,22.78,53,77,11.7,25,NA,15.73262581,166,1998,21.11,18.35,Open,18.35,275.4,275.4,0,2605.25,2.22,21.11
1998,Jun,16,6/16/1998,70,21.11,75,23.89,58,76,14.4,24.4,NA,15.74100029,167,1998,22.5,19.4,Open,19.4,277.6,277.6,0,2624.65,2.22,22.5
1998,Jun,17,6/17/1998,72,22.22,76,24.44,55,77,12.8,25,NA,15.74809903,168,1998,23.33,18.9,Open,18.9,277.85,277.85,0,2643.55,2.22,23.33
1998,Jun,18,6/18/1998,71,21.67,73,22.78,63,74,17.2,23.3,NA,15.75391555,169,1998,22.225,20.25,Open,20.25,279.2,279.2,0,2663.8,2.22,22.225
1998,Jun,19,6/19/1998,70,21.11,72,22.22,60,73,15.6,22.8,NA,15.75844463,170,1998,21.665,19.2,Open,19.2,280.9,280.9,0,2683,2.22,21.665
1998,Jun,20,6/20/1998,70,21.11,74,23.33,58,80,14.4,26.7,NA,15.76168229,171,1998,22.22,20.55,Open,20.55,292.8,292.8,0,2703.55,2.22,22.22
1998,Jun,21,6/21/1998,71,21.67,76,24.44,64,81,17.8,27.2,NA,15.7636258,172,1998,23.055,22.5,Open,22.5,305.05,305.05,0,2726.05,2.22,23.055
1998,Jun,22,6/22/1998,72,22.22,76,24.44,59,77,15,25,NA,15.76427374,173,1998,23.33,20,Open,20,313.1,313.1,0,2746.05,2.22,23.33
1998,Jun,23,6/23/1998,72,22.22,78,25.56,57,78,13.9,25.6,NA,15.76362592,174,1998,23.89,19.75,Open,19.75,324.55,324.55,0,2765.8,2.22,23.89
1998,Jun,24,6/24/1998,72,22.22,77,25,60,75,15.6,23.9,NA,15.76168349,175,1998,23.61,19.75,Open,19.75,335.7,335.7,0,2785.55,2.22,23.61
1998,Jun,25,6/25/1998,73,22.78,76,24.44,63,80,17.2,26.7,NA,15.75844882,176,1998,23.61,21.95,Open,21.95,349.05,349.05,0,2807.5,2.22,23.61
1998,Jun,26,6/26/1998,73,22.78,81,27.22,60,78,15.6,25.6,NA,15.75392559,177,1998,25,20.6,Open,20.6,363.5,363.5,0,2828.1,2.22,25
1998,Jun,27,6/27/1998,76,24.44,83,28.33,63,81,17.2,27.2,NA,15.74811872,178,1998,26.385,22.2,Open,22.2,375.95,375.95,0,2850.3,2.22,26.385
1998,Jun,28,6/28/1998,75,23.89,80,26.67,62,80,16.7,26.7,NA,15.74103435,179,1998,25.28,21.7,Open,21.7,386.8,386.8,0,2872,2.22,25.28
1998,Jun,29,6/29/1998,75,23.89,77,25,60,79,15.6,26.1,NA,15.73267985,180,1998,24.445,20.85,Open,20.85,396.55,396.55,0,2892.85,2.22,24.445
1998,Jun,30,6/30/1998,73,22.78,75,23.89,59,72,15,22.2,NA,15.72306379,181,1998,23.335,18.6,Open,18.6,402.35,402.35,0,2911.45,2.22,23.335
1998,Jul,1,7/1/1998,72,22.22,79,26.11,51,77,10.6,25,NA,15.71219587,182,1999,24.165,17.8,Open,17.8,17.8,17.8,0,17.8,2.5,24.165
1998,Jul,2,7/2/1998,74,23.33,79,26.11,54,82,12.2,27.8,NA,15.70008693,183,1999,24.72,20,Open,20,37.8,37.8,0,37.8,2.5,24.72
1998,Jul,3,7/3/1998,75,23.89,75,23.89,62,71,16.7,21.7,NA,15.68674889,184,1999,23.89,19.2,Open,19.2,57,57,0,57,2.5,23.89
1998,Jul,4,7/4/1998,72,22.22,77,25,54,73,12.2,22.8,NA,15.67219471,185,1999,23.61,17.5,Open,17.5,74.5,74.5,0,74.5,2.5,23.61
1998,Jul,5,7/5/1998,72,22.22,76,24.44,54,73,12.2,22.8,NA,15.65643835,186,1999,23.33,17.5,Open,17.5,92,92,0,92,2.5,23.33
1998,Jul,6,7/6/1998,72,22.22,72,22.22,57,65,13.9,18.3,NA,15.63949474,187,1999,22.22,16.1,Open,16.1,108.1,108.1,0,108.1,2.5,22.22
1998,Jul,7,7/7/1998,70,21.11,72,22.22,56,68,13.3,20,NA,15.62137969,188,1999,21.665,16.65,Open,16.65,124.75,124.75,0,124.75,2.5,21.665
1998,Jul,8,7/8/1998,70,21.11,78,25.56,60,77,15.6,25,NA,15.60210987,189,1999,23.335,20.3,Open,20.3,145.05,145.05,0,145.05,2.5,23.335
1998,Jul,9,7/9/1998,74,23.33,80,26.67,56,84,13.3,28.9,NA,15.58170276,190,1999,25,21.1,Open,21.1,166.15,166.15,0,166.15,2.5,25
1998,Jul,10,7/10/1998,75,23.89,81,27.22,56,78,13.3,25.6,NA,15.56017657,191,1999,25.555,19.45,Open,19.45,185.6,185.6,0,185.6,2.5,25.555
1998,Jul,11,7/11/1998,75,23.89,80,26.67,57,82,13.9,27.8,NA,15.53755021,192,1999,25.28,20.85,Open,20.85,206.45,206.45,0,206.45,2.5,25.28
1998,Jul,12,7/12/1998,77,25,81,27.22,63,82,17.2,27.8,NA,15.51384323,193,1999,26.11,22.5,Open,22.5,228.95,228.95,0,228.95,2.5,26.11
1998,Jul,13,7/13/1998,77,25,82,27.78,67,88,19.4,31.1,NA,15.48907573,194,1999,26.39,25.25,Open,25.25,254.2,254.2,0,254.2,2.5,26.39
1998,Jul,14,7/14/1998,79,26.11,83,28.33,71,86,21.7,30,NA,15.46326837,195,1999,27.22,25.85,Open,25.85,280.05,280.05,0,280.05,2.5,27.22
1998,Jul,15,7/15/1998,77,25,81,27.22,63,82,17.2,27.8,NA,15.43644224,196,1999,26.11,22.5,Open,22.5,302.55,302.55,0,302.55,2.5,26.11
1998,Jul,16,7/16/1998,76,24.44,79,26.11,60,73,15.6,22.8,NA,15.40861885,197,1999,25.275,19.2,Open,19.2,321.75,321.75,0,321.75,2.5,25.275
1998,Jul,17,7/17/1998,75,23.89,80,26.67,55,76,12.8,24.4,NA,15.37982008,198,1999,25.28,18.6,Open,18.6,340.35,340.35,0,340.35,2.5,25.28
1998,Jul,18,7/18/1998,75,23.89,79,26.11,54,79,12.2,26.1,NA,15.35006808,199,1999,25,19.15,Open,19.15,359.5,359.5,0,359.5,2.5,25
1998,Jul,19,7/19/1998,75,23.89,80,26.67,62,83,16.7,28.3,NA,15.31938526,200,1999,25.28,22.5,Open,22.5,382,382,0,382,2.5,25.28
1998,Jul,20,7/20/1998,77,25,81,27.22,60,88,15.6,31.1,NA,15.28779422,201,1999,26.11,23.35,Open,23.35,405.35,405.35,0,405.35,2.5,26.11
1998,Jul,21,7/21/1998,78,25.56,80,26.67,69,84,20.6,28.9,NA,15.2553177,202,1999,26.115,24.75,Open,24.75,430.1,430.1,0,430.1,2.5,26.115
1998,Jul,22,7/22/1998,75,23.89,79,26.11,57,76,13.9,24.4,NA,15.22197854,203,1999,25,19.15,Open,19.15,431.45,431.45,0,449.25,2.5,25
