Gear,CorrGear,Date,DOY,Year,Month,Length,TLbin,Sex,Maturity,Weight,Age,Count
1,1,7/4/1976,186,1976,7,12.6,12,3,3,0.56,3,1
1,1,7/4/1976,186,1976,7,12.3,12,3,3,0.54,3,1
1,1,7/4/1976,186,1976,7,12.6,12,3,3,0.66,4,1
1,1,7/4/1976,186,1976,7,12.8,12,3,3,0.63,3,1
1,1,7/4/1976,186,1976,7,17.2,17,3,3,1.62,8,1
1,1,7/4/1976,186,1976,7,12.4,12,3,3,0.55,3,1
1,1,7/4/1976,186,1976,7,11.9,11,3,3,0.54,3,1
1,1,7/4/1976,186,1976,7,12.1,12,3,3,0.48,3,1
1,1,7/4/1976,186,1976,7,12.1,12,3,3,0.56,3,1
1,1,7/4/1976,186,1976,7,11.9,11,3,3,0.48,3,1
1,1,7/5/1976,187,1976,7,12.1,12,3,3,0.53,3,1
1,1,7/5/1976,187,1976,7,11.3,11,3,3,0.44,3,1
1,1,7/5/1976,187,1976,7,13.8,13,3,3,0.82,4,1
1,1,7/5/1976,187,1976,7,12.9,12,3,3,0.7,3,1
1,1,7/5/1976,187,1976,7,12.2,12,3,3,0.58,4,1
1,1,7/5/1976,187,1976,7,12,12,3,3,0.5,3,1
1,1,7/5/1976,187,1976,7,9.7,9,3,3,0.26,2,1
1,1,7/5/1976,187,1976,7,11.1,11,3,3,0.44,3,1
1,1,7/5/1976,187,1976,7,12.7,12,3,3,0.62,3,1
1,1,7/5/1976,187,1976,7,12.7,12,3,3,0.68,3,1
1,1,7/5/1976,187,1976,7,10.7,10,3,3,0.35,2,1
1,1,7/5/1976,187,1976,7,12.4,12,3,3,0.57,4,1
1,1,7/5/1976,187,1976,7,12.4,12,3,3,0.6,3,1
1,1,7/5/1976,187,1976,7,10.4,10,3,3,0.33,2,1
1,1,7/5/1976,187,1976,7,12.1,12,3,3,0.49,3,1
1,1,7/5/1976,187,1976,7,12.4,12,3,3,0.52,3,1
1,1,7/5/1976,187,1976,7,11.9,11,3,3,0.57,3,1
1,1,7/5/1976,187,1976,7,11.9,11,3,3,0.5,3,1
1,1,7/5/1976,187,1976,7,10.3,10,3,3,0.34,2,1
1,1,7/5/1976,187,1976,7,12.1,12,3,3,0.61,3,1
1,1,7/5/1976,187,1976,7,13,13,3,3,0.7,3,1
1,1,7/5/1976,187,1976,7,13.8,13,3,3,0.89,4,1
1,1,7/5/1976,187,1976,7,9.9,9,3,3,0.25,2,1
1,1,7/5/1976,187,1976,7,11.2,11,3,3,0.44,3,1
1,1,7/5/1976,187,1976,7,10.7,10,3,3,0.4,2,1
1,1,7/5/1976,187,1976,7,12,12,3,3,0.58,3,1
1,1,7/5/1976,187,1976,7,11.9,11,3,3,0.56,3,1
1,1,7/5/1976,187,1976,7,11.8,11,3,3,0.48,3,1
1,1,7/5/1976,187,1976,7,11.8,11,3,3,0.48,3,1
1,1,7/5/1976,187,1976,7,12.3,12,3,3,0.54,3,1
1,1,7/5/1976,187,1976,7,9.4,9,3,3,0.24,2,1
1,1,7/5/1976,187,1976,7,13.1,13,3,3,0.69,4,1
1,1,7/5/1976,187,1976,7,12,12,3,3,0.52,3,1
1,1,7/5/1976,187,1976,7,9.4,9,3,3,0.23,2,1
1,1,7/5/1976,187,1976,7,16.3,16,3,3,1.2,6,1
1,1,7/5/1976,187,1976,7,13.7,13,3,3,0.84,4,1
1,1,7/5/1976,187,1976,7,12.7,12,3,3,0.6,3,1
1,1,7/6/1976,188,1976,7,8.8,8,3,3,0.2,2,1
1,1,7/6/1976,188,1976,7,13.6,13,3,3,0.82,4,1
1,1,7/6/1976,188,1976,7,8.8,8,3,3,0.2,2,1
1,1,7/6/1976,188,1976,7,13.1,13,3,3,0.71,3,1
1,1,7/6/1976,188,1976,7,12.6,12,3,3,0.56,3,1
1,1,7/6/1976,188,1976,7,8.7,8,3,3,0.18,1,1
1,1,7/6/1976,188,1976,7,9.8,9,3,3,0.27,2,1
1,1,7/6/1976,188,1976,7,9.8,9,3,3,0.24,2,1
1,1,7/6/1976,188,1976,7,8.7,8,3,3,0.19,2,1
1,1,7/6/1976,188,1976,7,9,9,3,3,0.2,2,1
1,1,7/6/1976,188,1976,7,9.9,9,3,3,0.37,2,1
1,1,7/6/1976,188,1976,7,9.3,9,3,3,0.24,2,1
1,1,7/6/1976,188,1976,7,9.9,9,3,3,0.25,2,1
1,1,7/6/1976,188,1976,7,11.7,11,3,3,0.46,3,1
1,1,7/6/1976,188,1976,7,12.7,12,3,3,0.62,3,1
1,1,7/6/1976,188,1976,7,12,12,3,3,0.53,4,1
1,1,7/6/1976,188,1976,7,10,10,3,3,0.29,2,1
1,1,7/6/1976,188,1976,7,8.8,8,3,3,0.19,2,1
1,1,7/6/1976,188,1976,7,8.9,8,3,3,0.2,2,1
1,1,7/6/1976,188,1976,7,10.7,10,3,3,0.4,3,1
1,1,7/7/1976,189,1976,7,11.8,11,3,3,0.48,3,1
1,1,7/7/1976,189,1976,7,9.9,9,3,3,0.27,2,1
1,1,7/7/1976,189,1976,7,8.8,8,3,3,0.21,2,1
1,1,7/7/1976,189,1976,7,11.8,11,3,3,0.46,3,1
1,1,7/7/1976,189,1976,7,12.1,12,3,3,0.54,3,1
1,1,7/7/1976,189,1976,7,12.7,12,3,3,0.65,3,1
1,1,7/7/1976,189,1976,7,11.7,11,3,3,0.45,3,1
1,1,7/7/1976,189,1976,7,12.1,12,3,3,0.55,3,1
1,1,7/7/1976,189,1976,7,17.4,17,3,3,1.48,7,1
1,1,7/7/1976,189,1976,7,11.4,11,3,3,0.43,3,1
1,1,7/7/1976,189,1976,7,14.1,14,3,3,0.79,4,1
1,1,7/7/1976,189,1976,7,9.5,9,3,3,0.24,2,1
1,1,7/7/1976,189,1976,7,19.4,19,3,3,1.9,7,1
1,1,7/7/1976,189,1976,7,11.9,11,3,3,0.53,3,1
1,1,7/7/1976,189,1976,7,12.9,12,3,3,0.6,3,1
1,1,7/7/1976,189,1976,7,11.9,11,3,3,0.47,3,1
1,1,7/7/1976,189,1976,7,9.3,9,3,3,0.27,2,1
1,1,7/7/1976,189,1976,7,12,12,3,3,0.52,3,1
1,1,7/7/1976,189,1976,7,12.4,12,3,3,0.57,4,1
1,1,7/7/1976,189,1976,7,12,12,3,3,0.48,4,1
1,1,7/7/1976,189,1976,7,12,12,3,3,0.52,4,1
1,1,7/7/1976,189,1976,7,12,12,3,3,0.52,3,1
1,1,7/7/1976,189,1976,7,12.9,12,3,3,0.6,4,1
1,1,7/7/1976,189,1976,7,9,9,3,3,0.22,2,1
1,1,7/7/1976,189,1976,7,13.2,13,3,3,0.68,3,1
1,1,7/7/1976,189,1976,7,12.8,12,3,3,0.64,3,1
1,1,7/7/1976,189,1976,7,11.6,11,3,3,0.48,3,1
1,1,7/7/1976,189,1976,7,13,13,3,3,0.68,3,1
1,1,7/7/1976,189,1976,7,11.2,11,3,3,0.43,3,1
1,1,7/7/1976,189,1976,7,12.4,12,3,3,0.51,3,1
1,1,7/7/1976,189,1976,7,11.3,11,3,3,0.44,3,1
1,1,7/7/1976,189,1976,7,11.7,11,3,3,0.57,4,1
1,1,7/7/1976,189,1976,7,12.2,12,3,3,0.56,3,1
1,1,7/7/1976,189,1976,7,10.1,10,3,3,0.31,2,1
1,1,7/7/1976,189,1976,7,10.6,10,3,3,0.38,3,1
1,1,7/7/1976,189,1976,7,9.4,9,3,3,0.24,2,1
1,1,7/8/1976,190,1976,7,13.8,13,3,3,0.74,4,1
1,1,7/8/1976,190,1976,7,11.6,11,3,3,0.44,3,1
1,1,7/8/1976,190,1976,7,10.4,10,3,3,0.34,2,1
1,1,7/8/1976,190,1976,7,11.3,11,3,3,0.43,3,1
1,1,7/8/1976,190,1976,7,12.4,12,3,3,0.6,3,1
1,1,7/8/1976,190,1976,7,13,13,3,3,0.66,3,1
1,1,7/8/1976,190,1976,7,12.8,12,3,3,0.64,4,1
1,1,7/8/1976,190,1976,7,12.8,12,3,3,0.6,4,1
1,1,7/8/1976,190,1976,7,12,12,3,3,0.55,3,1
1,1,7/8/1976,190,1976,7,14.7,14,3,3,0.92,5,1
1,1,7/8/1976,190,1976,7,11.5,11,3,3,0.52,3,1
1,1,7/8/1976,190,1976,7,12,12,3,3,0.51,3,1
1,1,7/8/1976,190,1976,7,13.5,13,3,3,0.76,3,1
1,1,7/8/1976,190,1976,7,12.7,12,3,3,0.6,3,1
1,1,7/8/1976,190,1976,7,11.3,11,3,3,0.4,3,1
1,1,7/8/1976,190,1976,7,12.5,12,3,3,0.58,4,1
1,1,7/8/1976,190,1976,7,12.2,12,3,3,0.52,3,1
1,1,7/8/1976,190,1976,7,10.5,10,3,3,0.35,2,1
1,1,7/8/1976,190,1976,7,10.8,10,3,3,0.35,2,1
1,1,7/8/1976,190,1976,7,12.1,12,3,3,0.6,3,1
1,1,7/8/1976,190,1976,7,12.1,12,3,3,0.51,3,1
1,1,7/8/1976,190,1976,7,11.7,11,3,3,0.55,3,1
1,1,7/8/1976,190,1976,7,11.6,11,3,3,0.48,3,1
1,1,7/8/1976,190,1976,7,9,9,3,3,0.22,2,1
1,1,7/8/1976,190,1976,7,13.1,13,3,3,0.66,3,1
1,1,7/8/1976,190,1976,7,11.6,11,3,3,0.44,3,1
1,1,7/8/1976,190,1976,7,9,9,3,3,0.2,2,1
1,1,7/8/1976,190,1976,7,9.8,9,3,3,0.28,2,1
1,1,7/8/1976,190,1976,7,11.3,11,3,3,0.46,3,1
1,1,7/8/1976,190,1976,7,11.2,11,3,3,0.42,3,1
1,1,7/8/1976,190,1976,7,11.6,11,3,3,0.49,3,1
1,1,7/8/1976,190,1976,7,12.7,12,3,3,0.59,3,1
1,1,7/8/1976,190,1976,7,12.8,12,3,3,0.67,3,1
1,1,7/8/1976,190,1976,7,9.5,9,3,3,0.27,2,1
1,1,7/8/1976,190,1976,7,11.8,11,3,3,0.47,3,1
1,1,7/8/1976,190,1976,7,12.5,12,3,3,0.6,4,1
1,1,7/8/1976,190,1976,7,12.7,12,3,3,0.6,3,1
1,1,7/8/1976,190,1976,7,11.5,11,3,3,0.48,3,1
1,1,7/8/1976,190,1976,7,11.6,11,3,3,0.48,3,1
1,1,7/8/1976,190,1976,7,12.9,12,3,3,0.6,3,1
1,1,7/8/1976,190,1976,7,11.8,11,3,3,0.52,3,1
1,1,7/8/1976,190,1976,7,12.6,12,3,3,0.58,3,1
1,1,7/8/1976,190,1976,7,9,9,3,3,0.23,2,1
1,1,7/9/1976,191,1976,7,12.1,12,3,3,0.5,3,1
1,1,7/9/1976,191,1976,7,12.3,12,3,3,0.52,3,1
1,1,7/9/1976,191,1976,7,12.8,12,3,3,0.58,3,1
1,1,7/9/1976,191,1976,7,12.6,12,3,3,0.54,3,1
1,1,7/9/1976,191,1976,7,13.1,13,3,3,0.69,3,1
1,1,7/9/1976,191,1976,7,9.6,9,3,3,0.24,2,1
1,1,7/9/1976,191,1976,7,9.1,9,3,3,0.23,2,1
1,1,7/9/1976,191,1976,7,9.7,9,3,3,0.3,2,1
1,1,7/9/1976,191,1976,7,9.1,9,3,3,0.25,2,1
1,1,7/9/1976,191,1976,7,9.7,9,3,3,0.27,2,1
1,1,7/9/1976,191,1976,7,9.6,9,3,3,0.25,2,1
1,1,7/9/1976,191,1976,7,9,9,3,3,0.22,2,1
1,1,7/9/1976,191,1976,7,12.9,12,3,3,0.65,3,1
1,1,7/9/1976,191,1976,7,11.7,11,3,3,0.52,3,1
1,1,7/9/1976,191,1976,7,9,9,3,3,0.22,2,1
1,1,7/9/1976,191,1976,7,11.7,11,3,3,0.5,3,1
1,1,7/9/1976,191,1976,7,13,13,3,3,0.71,3,1
1,1,7/9/1976,191,1976,7,9.3,9,3,3,0.23,2,1
1,1,7/9/1976,191,1976,7,11,11,3,3,0.41,2,1
1,1,7/9/1976,191,1976,7,9.7,9,3,3,0.27,2,1
1,1,7/9/1976,191,1976,7,9.4,9,3,3,0.23,2,1
1,1,7/9/1976,191,1976,7,9.3,9,3,3,0.26,2,1
1,1,7/9/1976,191,1976,7,9.2,9,3,3,0.24,2,1
1,1,7/9/1976,191,1976,7,9.3,9,3,3,0.24,2,1
1,1,7/9/1976,191,1976,7,9.3,9,3,3,0.24,2,1
1,1,7/9/1976,191,1976,7,9.4,9,3,3,0.25,2,1
1,1,7/9/1976,191,1976,7,9.1,9,3,3,0.22,2,1
1,1,7/9/1976,191,1976,7,9.4,9,3,3,0.24,2,1
1,1,7/9/1976,191,1976,7,9,9,3,3,0.22,2,1
1,1,7/9/1976,191,1976,7,9.4,9,3,3,0.24,2,1
1,1,7/9/1976,191,1976,7,9.4,9,3,3,0.23,2,1
1,1,7/9/1976,191,1976,7,9.1,9,3,3,0.23,2,1
1,1,7/9/1976,191,1976,7,9.5,9,3,3,0.23,2,1
1,1,7/9/1976,191,1976,7,9.1,9,3,3,0.21,2,1
1,1,7/9/1976,191,1976,7,9.1,9,3,3,0.21,2,1
1,1,7/9/1976,191,1976,7,9.4,9,3,3,0.25,2,1
1,1,7/9/1976,191,1976,7,9.8,9,3,3,0.29,2,1
1,1,7/9/1976,191,1976,7,10.6,10,3,3,0.34,2,1
1,1,7/9/1976,191,1976,7,9.8,9,3,3,0.3,2,1
1,1,7/9/1976,191,1976,7,11.8,11,3,3,0.48,3,1
1,1,7/9/1976,191,1976,7,9.8,9,3,3,0.27,2,1
1,1,7/9/1976,191,1976,7,9.8,9,3,3,0.31,2,1
1,1,7/9/1976,191,1976,7,9.9,9,3,3,0.3,2,1
1,1,7/9/1976,191,1976,7,8.7,8,3,3,0.18,2,1
1,1,7/9/1976,191,1976,7,9.9,9,3,3,0.28,2,1
1,1,7/9/1976,191,1976,7,8.6,8,3,3,0.2,1,1
1,1,7/9/1976,191,1976,7,9.7,9,3,3,0.26,2,1
1,1,7/9/1976,191,1976,7,12,12,3,3,0.52,3,1
1,1,7/9/1976,191,1976,7,12.9,12,3,3,0.65,3,1
1,1,7/9/1976,191,1976,7,11.2,11,3,3,0.48,3,1
1,1,7/9/1976,191,1976,7,8.5,8,3,3,0.2,2,1
1,1,7/9/1976,191,1976,7,8.7,8,3,3,0.22,2,1
1,1,7/9/1976,191,1976,7,10.2,10,3,3,0.35,2,1
1,1,7/9/1976,191,1976,7,9,9,3,3,0.22,2,1
1,1,7/9/1976,191,1976,7,9,9,3,3,0.23,2,1
1,1,7/9/1976,191,1976,7,8.8,8,3,3,0.21,2,1
1,1,7/9/1976,191,1976,7,8.9,8,3,3,0.18,2,1
1,1,7/9/1976,191,1976,7,9.9,9,3,3,0.3,2,1
1,1,7/9/1976,191,1976,7,8.8,8,3,3,0.2,2,1
1,1,7/9/1976,191,1976,7,11.1,11,3,3,0.38,3,1
1,1,7/9/1976,191,1976,7,10.1,10,3,3,0.29,2,1
1,1,7/9/1976,191,1976,7,8.8,8,3,3,0.23,2,1
1,1,7/9/1976,191,1976,7,10.3,10,3,3,0.34,2,1
1,1,7/10/1976,192,1976,7,12.3,12,3,3,0.52,3,1
1,1,7/10/1976,192,1976,7,12.3,12,3,3,0.57,4,1
1,1,7/10/1976,192,1976,7,11.2,11,3,3,0.48,3,1
1,1,7/10/1976,192,1976,7,11.2,11,3,3,0.41,3,1
1,1,7/10/1976,192,1976,7,12.4,12,3,3,0.56,3,1
1,1,7/10/1976,192,1976,7,12.5,12,3,3,0.64,3,1
1,1,7/10/1976,192,1976,7,12.3,12,3,3,0.56,3,1
1,1,7/10/1976,192,1976,7,13.7,13,3,3,0.8,4,1
1,1,7/10/1976,192,1976,7,12.5,12,3,3,0.58,3,1
1,1,7/10/1976,192,1976,7,12.5,12,3,3,0.62,3,1
1,1,7/10/1976,192,1976,7,9,9,3,3,0.21,2,1
1,1,7/10/1976,192,1976,7,11.8,11,3,3,0.52,3,1
1,1,7/10/1976,192,1976,7,9.3,9,3,3,0.23,2,1
1,1,7/10/1976,192,1976,7,13,13,3,3,0.66,3,1
1,1,7/10/1976,192,1976,7,9.6,9,3,3,0.24,2,1
1,1,7/10/1976,192,1976,7,10.3,10,3,3,0.32,2,1
1,1,7/10/1976,192,1976,7,10.2,10,3,3,0.37,2,1
1,1,7/10/1976,192,1976,7,11.7,11,3,3,0.49,3,1
1,1,7/10/1976,192,1976,7,10,10,3,3,0.31,2,1
1,1,7/10/1976,192,1976,7,10.5,10,3,3,0.36,2,1
1,1,7/10/1976,192,1976,7,12.8,12,3,3,0.65,3,1
1,1,7/10/1976,192,1976,7,12.8,12,3,3,0.65,4,1
1,1,7/10/1976,192,1976,7,11.9,11,3,3,0.47,3,1
1,1,7/10/1976,192,1976,7,12,12,3,3,0.51,3,1
1,1,7/10/1976,192,1976,7,12,12,3,3,0.52,3,1
1,1,7/10/1976,192,1976,7,10.8,10,3,3,0.4,3,1
1,1,7/10/1976,192,1976,7,10.1,10,3,3,0.34,2,1
1,1,7/10/1976,192,1976,7,12.7,12,3,3,0.68,3,1
1,1,7/10/1976,192,1976,7,9.5,9,3,3,0.25,2,1
1,1,7/10/1976,192,1976,7,9.6,9,3,3,0.24,2,1
1,1,7/10/1976,192,1976,7,13,13,3,3,0.61,3,1
1,1,7/10/1976,192,1976,7,25.8,25,3,3,6.25,11,1
1,1,7/10/1976,192,1976,7,13.2,13,3,3,0.62,3,1
1,1,7/10/1976,192,1976,7,13.1,13,3,3,0.65,3,1
1,1,7/10/1976,192,1976,7,12.2,12,3,3,0.52,3,1
1,1,7/10/1976,192,1976,7,12.2,12,3,3,0.53,4,1
1,1,7/10/1976,192,1976,7,11.7,11,3,3,0.45,3,1
1,1,7/10/1976,192,1976,7,11.5,11,3,3,0.55,3,1
1,1,7/11/1976,193,1976,7,11.8,11,3,3,0.48,3,1
1,1,7/11/1976,193,1976,7,12.2,12,3,3,0.48,3,1
1,1,7/11/1976,193,1976,7,11.7,11,3,3,0.5,3,1
1,1,7/11/1976,193,1976,7,12.3,12,3,3,0.54,3,1
1,1,7/11/1976,193,1976,7,12.4,12,3,3,0.54,3,1
1,1,7/11/1976,193,1976,7,11.9,11,3,3,0.49,3,1
1,1,7/11/1976,193,1976,7,12,12,3,3,0.5,4,1
1,1,7/11/1976,193,1976,7,11.5,11,3,3,0.42,3,1
1,1,7/11/1976,193,1976,7,12.2,12,3,3,0.54,3,1
1,1,7/11/1976,193,1976,7,20.1,20,3,3,2.51,8,1
1,1,7/11/1976,193,1976,7,9,9,3,3,0.23,2,1
1,1,7/11/1976,193,1976,7,9.1,9,3,3,0.22,2,1
1,1,7/11/1976,193,1976,7,8.7,8,3,3,0.21,1,1
1,1,7/11/1976,193,1976,7,9.6,9,3,3,0.27,2,1
1,1,7/11/1976,193,1976,7,12.5,12,3,3,0.59,3,1
1,1,7/11/1976,193,1976,7,9.6,9,3,3,0.26,2,1
1,1,7/11/1976,193,1976,7,8.8,8,3,3,0.19,2,1
1,1,7/11/1976,193,1976,7,9.7,9,3,3,0.26,2,1
1,1,7/11/1976,193,1976,7,9,9,3,3,0.2,2,1
1,1,7/11/1976,193,1976,7,9.6,9,3,3,0.27,2,1
1,1,7/11/1976,193,1976,7,9.2,9,3,3,0.22,2,1
1,1,7/11/1976,193,1976,7,9.1,9,3,3,0.22,2,1
1,1,7/11/1976,193,1976,7,9.7,9,3,3,0.27,2,1
1,1,7/11/1976,193,1976,7,9.7,9,3,3,0.26,2,1
1,1,7/11/1976,193,1976,7,8.9,8,3,3,0.2,2,1
1,1,7/11/1976,193,1976,7,9.3,9,3,3,0.22,2,1
1,1,7/11/1976,193,1976,7,9.4,9,3,3,0.26,2,1
1,1,7/11/1976,193,1976,7,9,9,3,3,0.21,2,1
1,1,7/11/1976,193,1976,7,9.1,9,3,3,0.22,2,1
1,1,7/11/1976,193,1976,7,9.8,9,3,3,0.27,2,1
1,1,7/11/1976,193,1976,7,9.3,9,3,3,0.22,2,1
1,1,7/11/1976,193,1976,7,9.1,9,3,3,0.22,2,1
1,1,7/11/1976,193,1976,7,9.1,9,3,3,0.22,2,1
1,1,7/11/1976,193,1976,7,9.3,9,3,3,0.24,2,1
1,1,7/12/1976,194,1976,7,11.1,11,3,3,0.38,3,1
1,1,7/12/1976,194,1976,7,12.3,12,3,3,0.56,3,1
1,1,7/12/1976,194,1976,7,11.8,11,3,3,0.49,3,1
1,1,7/12/1976,194,1976,7,11.8,11,3,3,0.46,3,1
1,1,7/12/1976,194,1976,7,13.5,13,3,3,0.71,3,1
1,1,7/12/1976,194,1976,7,12,12,3,3,0.52,4,1
1,1,7/12/1976,194,1976,7,13.1,13,3,3,0.6,3,1
1,1,7/12/1976,194,1976,7,11.4,11,3,3,0.46,3,1
1,1,7/12/1976,194,1976,7,11.2,11,3,3,0.46,3,1
1,1,7/12/1976,194,1976,7,12.7,12,3,3,0.65,3,1
1,1,7/12/1976,194,1976,7,12.8,12,3,3,0.58,3,1
1,1,7/12/1976,194,1976,7,11.6,11,3,3,0.46,3,1
1,1,7/12/1976,194,1976,7,13,13,3,3,0.64,3,1
1,1,7/12/1976,194,1976,7,13,13,3,3,0.61,4,1
1,1,7/12/1976,194,1976,7,11.4,11,3,3,0.51,3,1
1,1,7/12/1976,194,1976,7,14.2,14,3,3,0.95,5,1
1,1,7/12/1976,194,1976,7,8.8,8,3,3,0.2,2,1
1,1,7/12/1976,194,1976,7,13.4,13,3,3,0.68,4,1
1,1,7/12/1976,194,1976,7,13.3,13,3,3,0.72,4,1
1,1,7/12/1976,194,1976,7,12.4,12,3,3,0.62,3,1
1,1,7/12/1976,194,1976,7,9.5,9,3,3,0.26,2,1
1,1,7/12/1976,194,1976,7,13.7,13,3,3,0.69,4,1
1,1,7/12/1976,194,1976,7,9.8,9,3,3,0.29,2,1
1,1,7/13/1976,195,1976,7,11.7,11,3,3,0.48,3,1
1,1,7/13/1976,195,1976,7,8.5,8,3,3,0.17,1,1
1,1,7/13/1976,195,1976,7,12.9,12,3,3,0.64,3,1
1,1,7/13/1976,195,1976,7,9.7,9,3,3,0.29,2,1
1,1,7/13/1976,195,1976,7,9.7,9,3,3,0.28,2,1
1,1,7/13/1976,195,1976,7,9.7,9,3,3,0.28,2,1
1,1,7/13/1976,195,1976,7,11.7,11,3,3,0.51,3,1
1,1,7/13/1976,195,1976,7,12.2,12,3,3,0.54,3,1
1,1,7/13/1976,195,1976,7,12.2,12,3,3,0.51,3,1
1,1,7/13/1976,195,1976,7,10.6,10,3,3,0.36,2,1
1,1,7/13/1976,195,1976,7,14.2,14,3,3,0.8,4,1
1,1,7/13/1976,195,1976,7,12.1,12,3,3,0.54,3,1
1,1,7/13/1976,195,1976,7,13,13,3,3,0.65,3,1
1,1,7/13/1976,195,1976,7,9,9,3,3,0.23,2,1
1,1,7/13/1976,195,1976,7,9,9,3,3,0.24,2,1
1,1,7/13/1976,195,1976,7,9.8,9,3,3,0.28,2,1
1,1,7/13/1976,195,1976,7,12.8,12,3,3,0.68,3,1
1,1,7/13/1976,195,1976,7,11.9,11,3,3,0.5,3,1
1,1,7/13/1976,195,1976,7,12.1,12,3,3,0.5,3,1
1,1,7/13/1976,195,1976,7,8.5,8,3,3,0.18,1,1
1,1,7/13/1976,195,1976,7,9.7,9,3,3,0.25,2,1
1,1,7/13/1976,195,1976,7,12.2,12,3,3,0.55,3,1
1,1,7/13/1976,195,1976,7,9.5,9,3,3,0.28,2,1
1,1,7/13/1976,195,1976,7,12.3,12,3,3,0.52,3,1
1,1,7/13/1976,195,1976,7,10.3,10,3,3,0.3,2,1
1,1,7/13/1976,195,1976,7,9.6,9,3,3,0.37,2,1
1,1,7/13/1976,195,1976,7,9.6,9,3,3,0.25,2,1
1,1,7/13/1976,195,1976,7,12.3,12,3,3,0.58,3,1
1,1,7/13/1976,195,1976,7,12.5,12,3,3,0.61,3,1
1,1,7/13/1976,195,1976,7,12,12,3,3,0.51,3,1
1,1,7/13/1976,195,1976,7,11,11,3,3,0.5,3,1
1,1,7/13/1976,195,1976,7,9.5,9,3,3,0.26,2,1
1,1,7/13/1976,195,1976,7,8.5,8,3,3,0.21,2,1
1,1,7/13/1976,195,1976,7,9.2,9,3,3,0.23,2,1
1,1,7/13/1976,195,1976,7,9,9,3,3,0.21,2,1
1,1,7/13/1976,195,1976,7,9.2,9,3,3,0.24,2,1
1,1,7/13/1976,195,1976,7,12,12,3,3,0.48,3,1
1,1,7/13/1976,195,1976,7,12.6,12,3,3,0.56,3,1
1,1,7/13/1976,195,1976,7,8.6,8,3,3,0.2,2,1
1,1,7/13/1976,195,1976,7,11.8,11,3,3,0.49,3,1
1,1,7/13/1976,195,1976,7,12.5,12,3,3,0.68,3,1
1,1,7/13/1976,195,1976,7,8.7,8,3,3,0.2,1,1
1,1,7/13/1976,195,1976,7,12.9,12,3,3,0.68,3,1
1,1,7/13/1976,195,1976,7,10,10,3,3,0.32,2,1
1,1,7/13/1976,195,1976,7,12.7,12,3,3,0.63,3,1
1,1,7/14/1976,196,1976,7,11.8,11,3,3,0.5,4,1
1,1,7/14/1976,196,1976,7,10.5,10,3,3,0.36,2,1
1,1,7/14/1976,196,1976,7,10.6,10,3,3,0.34,3,1
1,1,7/14/1976,196,1976,7,9,9,3,3,0.22,2,1
1,1,7/14/1976,196,1976,7,10.6,10,3,3,0.44,2,1
1,1,7/14/1976,196,1976,7,11.7,11,3,3,0.46,3,1
1,1,7/14/1976,196,1976,7,11.9,11,3,3,0.5,3,1
1,1,7/14/1976,196,1976,7,10,10,3,3,0.32,2,1
1,1,7/14/1976,196,1976,7,9,9,3,3,0.2,2,1
1,1,7/14/1976,196,1976,7,12.2,12,3,3,0.6,3,1
1,1,7/14/1976,196,1976,7,12.3,12,3,3,0.6,4,1
1,1,7/14/1976,196,1976,7,11.7,11,3,3,0.53,3,1
1,1,7/14/1976,196,1976,7,9.2,9,3,3,0.24,2,1
1,1,7/14/1976,196,1976,7,9.2,9,3,3,0.25,2,1
1,1,7/14/1976,196,1976,7,9.5,9,3,3,0.28,2,1
1,1,7/14/1976,196,1976,7,8.6,8,3,3,0.18,2,1
1,1,7/14/1976,196,1976,7,12.5,12,3,3,0.62,4,1
1,1,7/14/1976,196,1976,7,12.4,12,3,3,0.56,3,1
1,1,7/14/1976,196,1976,7,9.4,9,3,3,0.26,2,1
1,1,7/14/1976,196,1976,7,12.1,12,3,3,0.5,4,1
1,1,7/14/1976,196,1976,7,12.9,12,3,3,0.58,3,1
1,1,7/14/1976,196,1976,7,9.1,9,3,3,0.24,2,1
1,1,7/14/1976,196,1976,7,11.6,11,3,3,0.44,3,1
1,1,7/14/1976,196,1976,7,14.8,14,3,3,1.04,5,1
1,1,7/15/1976,197,1976,7,9.5,9,3,3,0.25,2,1
1,1,7/15/1976,197,1976,7,11.8,11,3,3,0.47,3,1
1,1,7/15/1976,197,1976,7,9.3,9,3,3,0.21,2,1
1,1,7/15/1976,197,1976,7,9.4,9,3,3,0.23,2,1
1,1,7/15/1976,197,1976,7,9.5,9,3,3,0.25,2,1
1,1,7/15/1976,197,1976,7,10.1,10,3,3,0.3,2,1
1,1,7/15/1976,197,1976,7,9.4,9,3,3,0.24,2,1
1,1,7/15/1976,197,1976,7,14.4,14,3,3,0.85,5,1
1,1,7/15/1976,197,1976,7,9.5,9,3,3,0.23,2,1
1,1,7/15/1976,197,1976,7,9.5,9,3,3,0.23,2,1
1,1,7/15/1976,197,1976,7,9.3,9,3,3,0.22,2,1
1,1,7/15/1976,197,1976,7,9.5,9,3,3,0.24,2,1
1,1,7/15/1976,197,1976,7,11.7,11,3,3,0.49,3,1
1,1,7/15/1976,197,1976,7,11.7,11,3,3,0.5,3,1
1,1,7/15/1976,197,1976,7,11,11,3,3,0.37,3,1
1,1,7/15/1976,197,1976,7,13.1,13,3,3,0.65,3,1
1,1,7/15/1976,197,1976,7,15,15,3,3,1,6,1
